SalesOrderNumber,OrderDate,ProductKey,SalesTerritoryKey,Quantity,UnitPrice,Sales,Cost
SO53583,9/24/2019,531,4,3,149.87,449.61,410.36
SO53583,9/24/2019,517,4,3,31.58,94.74,70.12
SO53599,9/26/2019,559,4,3,12.14,36.42,26.96
SO53614,9/28/2019,474,4,3,41.99,125.97,78.53
SO53616,9/28/2019,258,4,3,202.33,606.99,613.88
SO53616,9/28/2019,481,4,3,5.39,16.17,10.09
SO53621,9/30/2019,515,4,3,16.27,48.81,36.12
SO53621,9/30/2019,513,4,3,218.45,655.35,598.13
SO53621,9/30/2019,514,4,3,63.9,191.7,141.86
SO53621,9/30/2019,517,4,3,31.58,94.74,70.12
SO53621,9/30/2019,526,4,3,158.43,475.29,433.78
SO55303,10/23/2019,255,4,3,202.33,606.99,613.88
SO55303,10/23/2019,584,4,3,323.99,971.97,1
SO55303,10/23/2019,482,4,3,5.39,16.17,10.09
SO55303,10/23/2019,287,4,3,202.33,606.99,613.88
SO55303,10/23/2019,481,4,3,5.39,16.17,10.09
SO55310,10/25/2019,483,4,3,72,216,134.64
SO55310,10/25/2019,545,4,3,24.29,72.87,53.93
SO55310,10/25/2019,606,4,3,323.99,971.97,1
SO55319,10/28/2019,527,4,3,158.43,475.29,433.78
SO57034,11/5/2019,484,4,3,4.77,14.31,8.92
SO57034,11/5/2019,234,4,3,29.99,89.97,115.48
SO57034,11/5/2019,490,4,3,32.39,97.17,124.72
SO57034,11/5/2019,472,4,3,38.1,114.3,71.25
SO57034,11/5/2019,488,4,3,32.39,97.17,124.72
SO57128,11/19/2019,558,4,3,242.99,728.97,539.45
SO57128,11/19/2019,551,4,3,158.43,475.29,433.78
SO57128,11/19/2019,597,4,3,323.99,971.97,883.74
SO57137,11/20/2019,525,4,3,158.43,475.29,433.78
SO57137,11/20/2019,475,4,3,41.99,125.97,78.53
SO57137,11/20/2019,231,4,3,29.99,89.97,115.48
SO57137,11/20/2019,597,4,3,323.99,971.97,883.74
SO57137,11/20/2019,222,4,3,20.99,62.97,39.26
SO57137,11/20/2019,463,4,3,14.69,44.07,27.48
SO57137,11/20/2019,598,4,3,323.99,971.97,883.74
SO57137,11/20/2019,533,4,3,149.87,449.61,410.36
SO57137,11/20/2019,544,4,3,48.59,145.77,107.88
SO57137,11/20/2019,477,4,3,2.99,8.97,5.6
SO57145,11/22/2019,533,4,3,149.87,449.61,410.36
SO57145,11/22/2019,552,4,3,54.89,164.67,121.86
SO57145,11/22/2019,514,4,3,63.9,191.7,141.86
SO57168,11/26/2019,408,4,3,72.16,216.48,160.2
SO57168,11/26/2019,463,4,3,14.69,44.07,27.48
SO57168,11/26/2019,547,4,3,48.59,145.77,107.88
SO57168,11/26/2019,584,4,3,323.99,971.97,1
SO57168,11/26/2019,222,4,3,20.99,62.97,39.26
SO57168,11/26/2019,465,4,3,14.69,44.07,27.48
SO57168,11/26/2019,605,4,3,323.99,971.97,1
SO57168,11/26/2019,491,4,3,32.39,97.17,124.72
SO59011,12/18/2019,545,4,3,24.29,72.87,53.93
SO59011,12/18/2019,605,4,3,323.99,971.97,1
SO59011,12/18/2019,214,4,3,20.99,62.97,39.26
SO59013,12/19/2019,556,4,3,105.29,315.87,233.75
SO59013,12/19/2019,475,4,3,41.99,125.97,78.53
SO59013,12/19/2019,544,4,3,48.59,145.77,107.88
SO59013,12/19/2019,601,4,3,32.39,97.17,71.91
SO59013,12/19/2019,400,4,3,37.15,111.45,82.48
SO59027,12/21/2019,512,4,3,218.45,655.35,598.13
SO59027,12/21/2019,517,4,3,31.58,94.74,70.12
SO59027,12/21/2019,556,4,3,105.29,315.87,233.75
SO59027,12/21/2019,475,4,3,41.99,125.97,78.53
SO59041,12/23/2019,234,4,3,29.99,89.97,115.48
SO59068,12/29/2019,532,4,3,149.87,449.61,410.36
SO59068,12/29/2019,551,4,3,158.43,475.29,433.78
SO59068,12/29/2019,516,4,3,23.48,70.44,52.13
SO59068,12/29/2019,531,4,3,149.87,449.61,410.36
SO59068,12/29/2019,517,4,3,31.58,94.74,70.12
SO59068,12/29/2019,542,4,3,24.29,72.87,53.93
SO59068,12/29/2019,524,4,3,158.43,475.29,433.78
SO59068,12/29/2019,475,4,3,41.99,125.97,78.53
SO59068,12/29/2019,527,4,3,158.43,475.29,433.78
SO61193,1/6/2020,606,4,3,323.99,971.97,1
SO61247,1/25/2020,482,4,3,5.39,16.17,10.09
SO63201,2/17/2020,604,4,3,323.99,971.97,1
SO63201,2/17/2020,481,4,3,5.39,16.17,10.09
SO63201,2/17/2020,545,4,3,24.29,72.87,53.93
SO63201,2/17/2020,491,4,3,32.39,97.17,124.72
SO63251,2/22/2020,512,4,3,218.45,655.35,598.13
SO63251,2/22/2020,398,4,3,26.72,80.16,59.33
SO63251,2/22/2020,558,4,3,242.99,728.97,539.45
SO63251,2/22/2020,544,4,3,48.59,145.77,107.88
SO63252,2/22/2020,600,4,3,323.99,971.97,883.74
SO63262,2/24/2020,605,4,3,323.99,971.97,1
SO63262,2/24/2020,547,4,3,48.59,145.77,107.88
SO63280,2/26/2020,531,4,3,149.87,449.61,410.36
SO63280,2/26/2020,398,4,3,26.72,80.16,59.33
SO63285,2/27/2020,605,4,3,323.99,971.97,1
SO63285,2/27/2020,225,4,3,5.39,16.17,20.77
SO63285,2/27/2020,604,4,3,323.99,971.97,1
SO63285,2/27/2020,606,4,3,323.99,971.97,1
SO63285,2/27/2020,471,4,3,38.1,114.3,71.25
SO65232,3/15/2020,524,4,3,158.43,475.29,433.78
SO65232,3/15/2020,512,4,3,218.45,655.35,598.13
SO65232,3/15/2020,603,4,3,72.89,218.67,161.82
SO65277,3/23/2020,471,4,3,38.1,114.3,71.25
SO65306,3/28/2020,511,4,3,218.45,655.35,598.13
SO65306,3/28/2020,555,4,3,63.9,191.7,141.86
SO65306,3/28/2020,517,4,3,31.58,94.74,70.12
SO65310,3/28/2020,484,4,3,4.77,14.31,8.92
SO65310,3/28/2020,490,4,3,32.39,97.17,124.72
SO65310,3/28/2020,225,4,3,5.39,16.17,20.77
SO65310,3/28/2020,287,4,3,202.33,606.99,613.88
SO65310,3/28/2020,605,4,3,323.99,971.97,1
SO65315,3/29/2020,555,4,3,63.9,191.7,141.86
SO65315,3/29/2020,516,4,3,23.48,70.44,52.13
SO67292,4/13/2020,605,4,3,323.99,971.97,1
SO67292,4/13/2020,604,4,3,323.99,971.97,1
SO67292,4/13/2020,287,4,3,202.33,606.99,613.88
SO67318,4/22/2020,545,4,3,24.29,72.87,53.93
SO67320,4/22/2020,547,4,3,48.59,145.77,107.88
SO67320,4/22/2020,408,4,3,72.16,216.48,160.2
SO67320,4/22/2020,584,4,3,323.99,971.97,1
SO67320,4/22/2020,482,4,3,5.39,16.17,10.09
SO69412,5/5/2020,472,4,3,38.1,114.3,71.25
SO69412,5/5/2020,584,4,3,323.99,971.97,1
SO69412,5/5/2020,606,4,3,323.99,971.97,1
SO69412,5/5/2020,465,4,3,14.69,44.07,27.48
SO69501,5/20/2020,558,4,3,242.99,728.97,539.45
SO69501,5/20/2020,559,4,3,12.14,36.42,26.96
SO69501,5/20/2020,552,4,3,54.89,164.67,121.86
SO69501,5/20/2020,525,4,3,158.43,475.29,433.78
SO69501,5/20/2020,512,4,3,218.45,655.35,598.13
SO69501,5/20/2020,398,4,3,26.72,80.16,59.33
SO69501,5/20/2020,476,4,3,41.99,125.97,78.53
SO69501,5/20/2020,601,4,3,32.39,97.17,71.91
SO69515,5/22/2020,606,4,3,323.99,971.97,1
SO69515,5/22/2020,604,4,3,323.99,971.97,1
SO69536,5/27/2020,593,4,3,113,339,924.65
SO69536,5/27/2020,591,4,3,113,339,924.65
SO69536,5/27/2020,559,4,3,12.14,36.42,26.96
SO69536,5/27/2020,558,4,3,242.99,728.97,539.45
SO69536,5/27/2020,527,4,3,158.43,475.29,433.78
SO69536,5/27/2020,516,4,3,23.48,70.44,52.13
SO43689,7/24/2017,264,4,3,183.94,551.82,544.46
SO43865,8/12/2017,223,4,3,5.19,15.57,17.12
SO43906,8/27/2017,229,4,3,28.84,86.52,95.17
SO44090,9/11/2017,229,4,3,28.84,86.52,95.17
SO44090,9/11/2017,235,4,3,28.84,86.52,95.17
SO44093,9/14/2017,229,4,3,28.84,86.52,95.17
SO44120,9/24/2017,229,4,3,28.84,86.52,95.17
SO44120,9/24/2017,223,4,3,5.19,15.57,17.12
SO44315,10/30/2017,223,4,3,5.19,15.57,17.12
SO44509,11/8/2017,212,4,3,20.19,60.57,36.08
SO44509,11/8/2017,215,4,3,20.19,60.57,36.08
SO44509,11/8/2017,285,4,3,178.58,535.74,528.6
SO44509,11/8/2017,262,4,3,183.94,551.82,544.46
SO44556,11/25/2017,235,4,3,28.84,86.52,95.17
SO44556,11/25/2017,223,4,3,5.19,15.57,17.12
SO44556,11/25/2017,229,4,3,28.84,86.52,95.17
SO44556,11/25/2017,220,4,3,20.19,60.57,36.08
SO44557,11/25/2017,262,4,3,183.94,551.82,544.46
SO44566,11/28/2017,220,4,3,20.19,60.57,36.08
SO44754,12/12/2017,253,4,3,178.58,535.74,528.6
SO44754,12/12/2017,215,4,3,20.19,60.57,36.08
SO44756,12/13/2017,262,4,3,183.94,551.82,544.46
SO44768,12/19/2017,279,4,3,178.58,535.74,528.6
SO44787,12/26/2017,220,4,3,20.19,60.57,36.08
SO44791,12/28/2017,235,4,3,28.84,86.52,95.17
SO44791,12/28/2017,264,4,3,183.94,551.82,544.46
SO44791,12/28/2017,285,4,3,178.58,535.74,528.6
SO45070,1/28/2018,285,4,3,178.58,535.74,528.6
SO45341,2/25/2018,223,4,3,5.19,15.57,17.12
SO45516,3/1/2018,232,4,3,28.84,86.52,95.17
SO45532,3/8/2018,229,4,3,28.84,86.52,95.17
SO45532,3/8/2018,215,4,3,20.19,60.57,36.08
SO45532,3/8/2018,232,4,3,28.84,86.52,95.17
SO45532,3/8/2018,212,4,3,20.19,60.57,36.08
SO45535,3/8/2018,232,4,3,28.84,86.52,95.17
SO45535,3/8/2018,215,4,3,20.19,60.57,36.08
SO45565,3/22/2018,229,4,3,28.84,86.52,95.17
SO45565,3/22/2018,235,4,3,28.84,86.52,95.17
SO45568,3/24/2018,220,4,3,20.19,60.57,36.08
SO45568,3/24/2018,212,4,3,20.19,60.57,36.08
SO46049,5/13/2018,264,4,3,183.94,551.82,544.46
SO46049,5/13/2018,285,4,3,178.58,535.74,528.6
SO46049,5/13/2018,223,4,3,5.19,15.57,17.12
SO46049,5/13/2018,220,4,3,20.19,60.57,36.08
SO46049,5/13/2018,262,4,3,183.94,551.82,544.46
SO46083,5/23/2018,232,4,3,28.84,86.52,95.17
SO46094,5/27/2018,235,4,3,28.84,86.52,95.17
SO46103,5/30/2018,223,4,3,5.19,15.57,17.12
SO46338,6/7/2018,262,4,3,183.94,551.82,544.46
SO46338,6/7/2018,272,4,3,183.94,551.82,544.46
SO46341,6/8/2018,264,4,3,183.94,551.82,544.46
SO46343,6/10/2018,232,4,3,28.84,86.52,95.17
SO46343,6/10/2018,262,4,3,183.94,551.82,544.46
SO46343,6/10/2018,223,4,3,5.19,15.57,17.12
SO46343,6/10/2018,215,4,3,20.19,60.57,36.08
SO46355,6/13/2018,272,4,3,183.94,551.82,544.46
SO46355,6/13/2018,229,4,3,28.84,86.52,95.17
SO46355,6/13/2018,212,4,3,20.19,60.57,36.08
SO46374,6/22/2018,229,4,3,28.84,86.52,95.17
SO46377,6/23/2018,270,4,3,183.94,551.82,544.46
SO46642,7/16/2018,327,4,3,234.9,704.7,1
SO46648,7/17/2018,391,4,3,88.93,266.79,197.43
SO46648,7/17/2018,426,4,3,209.26,627.78,557.46
SO46648,7/17/2018,394,4,3,20.52,61.56,45.55
SO46648,7/17/2018,395,4,3,61.37,184.11,136.25
SO46648,7/17/2018,454,4,3,35.99,107.97,74.24
SO46648,7/17/2018,464,4,3,14.13,42.39,29.14
SO46648,7/17/2018,469,4,3,22.79,68.37,47.01
SO46660,7/23/2018,257,4,3,183.94,551.82,510.43
SO46660,7/23/2018,424,4,3,214.24,642.72,475.6
SO46663,7/24/2018,415,4,3,198.04,594.12,439.64
SO46663,7/24/2018,221,4,3,16.82,50.46,41.63
SO46663,7/24/2018,216,4,3,16.82,50.46,41.63
SO46663,7/24/2018,286,4,3,183.94,551.82,510.43
SO46964,8/8/2018,447,4,3,15,45,30.94
SO46964,8/8/2018,464,4,3,14.13,42.39,29.14
SO46964,8/8/2018,254,4,3,183.94,551.82,510.43
SO46964,8/8/2018,460,4,3,53.99,161.97,111.36
SO46964,8/8/2018,435,4,3,324.45,973.35,900.36
SO46964,8/8/2018,216,4,3,20.19,60.57,41.63
SO47024,8/23/2018,396,4,3,74.84,224.52,166.14
SO47024,8/23/2018,409,4,3,209.26,627.78,557.46
SO47027,8/23/2018,236,4,3,28.84,86.52,87.24
SO47027,8/23/2018,417,4,3,324.45,973.35,900.36
SO47027,8/23/2018,286,4,3,183.94,551.82,510.43
SO47027,8/23/2018,213,4,3,20.19,60.57,41.63
SO47027,8/23/2018,254,4,3,183.94,551.82,510.43
SO47045,8/26/2018,447,4,3,15,45,30.94
SO47049,8/26/2018,409,4,3,209.26,627.78,557.46
SO47049,8/26/2018,469,4,3,22.79,68.37,47.01
SO47404,9/14/2018,403,4,3,24.29,72.87,53.93
SO47404,9/14/2018,423,4,3,165.23,495.69,366.81
SO47422,9/18/2018,257,4,3,183.94,551.82,510.43
SO47422,9/18/2018,429,4,3,324.45,973.35,900.36
SO47422,9/18/2018,236,4,3,28.84,86.52,87.24
SO47423,9/18/2018,415,4,3,198.04,594.12,439.64
SO47435,9/23/2018,410,4,3,36.45,109.35,80.91
SO47435,9/23/2018,391,4,3,88.93,266.79,197.43
SO47435,9/23/2018,453,4,3,35.99,107.97,74.24
SO47435,9/23/2018,411,4,3,125.42,376.26,278.42
SO47435,9/23/2018,419,4,3,52.65,157.95,116.88
SO47435,9/23/2018,461,4,3,53.99,161.97,111.36
SO47435,9/23/2018,395,4,3,61.37,184.11,136.25
SO47438,9/24/2018,396,4,3,74.84,224.52,166.14
SO47438,9/24/2018,426,4,3,209.26,627.78,557.46
SO47438,9/24/2018,410,4,3,36.45,109.35,80.91
SO47438,9/24/2018,394,4,3,20.52,61.56,45.55
SO47439,9/24/2018,466,4,3,14.13,42.39,29.14
SO47439,9/24/2018,445,4,3,35.99,107.97,74.24
SO47439,9/24/2018,429,4,3,324.45,973.35,900.36
SO47456,9/29/2018,426,4,3,209.26,627.78,557.46
SO47658,10/1/2018,417,4,3,324.45,973.35,900.36
SO47658,10/1/2018,414,4,3,149.03,447.09,330.85
SO47658,10/1/2018,263,4,3,202.33,606.99,561.47
SO47658,10/1/2018,286,4,3,183.94,551.82,510.43
SO47700,10/20/2018,453,4,3,35.99,107.97,74.24
SO47700,10/20/2018,236,4,3,28.84,86.52,87.24
SO47700,10/20/2018,464,4,3,14.13,42.39,29.14
SO47712,10/24/2018,433,4,3,324.45,973.35,900.36
SO47712,10/24/2018,422,4,3,67.54,202.62,149.94
SO47712,10/24/2018,407,4,3,65.6,196.8,145.64
SO47990,11/7/2018,458,4,3,44.99,134.97,92.8
SO48048,11/18/2018,448,4,3,11.99,35.97,24.74
SO48048,11/18/2018,435,4,3,324.45,973.35,900.36
SO48048,11/18/2018,447,4,3,15,45,30.94
SO48048,11/18/2018,216,4,3,20.19,60.57,41.63
SO48048,11/18/2018,213,4,3,20.19,60.57,41.63
SO48052,11/20/2018,397,4,3,24.29,72.87,53.93
SO48052,11/20/2018,410,4,3,36.45,109.35,80.91
SO48052,11/20/2018,409,4,3,209.26,627.78,557.46
SO48052,11/20/2018,396,4,3,74.84,224.52,166.14
SO48069,11/25/2018,213,4,3,20.19,60.57,41.63
SO48069,11/25/2018,419,4,3,52.65,157.95,116.88
SO48071,11/25/2018,409,4,3,209.26,627.78,557.46
SO48071,11/25/2018,399,4,3,33.77,101.31,74.98
SO48071,11/25/2018,470,4,3,22.79,68.37,47.01
SO48345,12/18/2018,429,4,3,324.45,973.35,900.36
SO48358,12/21/2018,470,4,3,22.79,68.37,47.01
SO48363,12/23/2018,460,4,3,53.99,161.97,111.36
SO48363,12/23/2018,448,4,3,11.99,35.97,24.74
SO48375,12/25/2018,397,4,3,24.29,72.87,53.93
SO48375,12/25/2018,396,4,3,74.84,224.52,166.14
SO48375,12/25/2018,460,4,3,53.99,161.97,111.36
SO48375,12/25/2018,395,4,3,61.37,184.11,136.25
SO48375,12/25/2018,393,4,3,137.69,413.07,305.68
SO48375,12/25/2018,427,4,3,209.26,627.78,557.46
SO48375,12/25/2018,236,4,3,28.84,86.52,87.24
SO48378,12/27/2018,454,4,3,35.99,107.97,74.24
SO48378,12/27/2018,230,4,3,28.84,86.52,87.24
SO48378,12/27/2018,415,4,3,198.04,594.12,439.64
SO48378,12/27/2018,417,4,3,324.45,973.35,900.36
SO48380,12/27/2018,396,4,3,74.84,224.52,166.14
SO48380,12/27/2018,470,4,3,22.79,68.37,47.01
SO48380,12/27/2018,391,4,3,88.93,266.79,197.43
SO48396,12/30/2018,396,4,3,74.84,224.52,166.14
SO48396,12/30/2018,391,4,3,88.93,266.79,197.43
SO48396,12/30/2018,409,4,3,209.26,627.78,557.46
SO47676,10/5/2018,420,4,3,141.62,424.86,314.39
SO47676,10/5/2018,410,4,3,36.45,109.35,80.91
SO49127,2/19/2019,422,4,3,67.54,202.62,149.94
SO49152,2/26/2019,393,4,3,137.69,413.07,305.68
SO49890,4/28/2019,224,4,3,5.19,15.57,15.69
SO49890,4/28/2019,464,4,3,14.13,42.39,29.14
SO49890,4/28/2019,417,4,3,324.45,973.35,900.36
SO49890,4/28/2019,236,4,3,28.84,86.52,87.24
SO49890,4/28/2019,230,4,3,28.84,86.52,87.24
SO49890,4/28/2019,263,4,3,202.33,606.99,561.47
SO50205,5/4/2019,224,4,3,5.19,15.57,15.69
SO50205,5/4/2019,458,4,3,44.99,134.97,92.8
SO50205,5/4/2019,422,4,3,67.54,202.62,149.94
SO61200,1/9/2020,506,4,3,200.05,600.15,599.56
SO61200,1/9/2020,502,4,3,200.05,600.15,599.56
SO69528,5/25/2020,491,4,3,32.39,97.17,124.72
SO69528,5/25/2020,225,4,3,5.39,16.17,20.77
SO69528,5/25/2020,477,4,3,2.99,8.97,5.6
SO69528,5/25/2020,472,4,3,38.1,114.3,71.25
SO69528,5/25/2020,398,4,3,26.72,80.16,59.33
SO69528,5/25/2020,488,4,3,32.39,97.17,124.72
SO69545,5/28/2020,287,4,3,202.33,606.99,613.88
SO69545,5/28/2020,604,4,3,323.99,971.97,1
SO69545,5/28/2020,490,4,3,32.39,97.17,124.72
SO69545,5/28/2020,214,4,3,20.99,62.97,39.26
SO69545,5/28/2020,584,4,3,323.99,971.97,1
SO51786,8/18/2019,465,6,3,14.69,44.07,27.48
SO51786,8/18/2019,217,6,3,20.99,62.97,39.26
SO53465,9/3/2019,402,6,3,72.16,216.48,160.2
SO53465,9/3/2019,543,6,3,37.25,111.75,82.7
SO53465,9/3/2019,475,6,3,41.99,125.97,78.53
SO53465,9/3/2019,490,6,3,32.39,97.17,124.72
SO53465,9/3/2019,597,6,3,323.99,971.97,883.74
SO53465,9/3/2019,480,6,3,1.37,4.11,2.57
SO53465,9/3/2019,513,6,3,218.45,655.35,598.13
SO53465,9/3/2019,526,6,3,158.43,475.29,433.78
SO53465,9/3/2019,533,6,3,149.87,449.61,410.36
SO67286,4/11/2020,484,6,3,4.77,14.31,8.92
SO43662,7/3/2017,262,6,3,183.94,551.82,544.47
SO43662,7/3/2017,253,6,3,178.58,535.74,528.6
SO43668,7/7/2017,264,6,3,183.94,551.82,544.46
SO43668,7/7/2017,285,6,3,178.58,535.74,528.6
SO43668,7/7/2017,253,6,3,178.58,535.74,528.6
SO43850,8/3/2017,262,6,3,183.94,551.82,544.46
SO43857,8/7/2017,223,6,3,5.19,15.57,17.12
SO43879,8/21/2017,272,6,3,183.94,551.82,544.46
SO43879,8/21/2017,270,6,3,183.94,551.82,544.46
SO43879,8/21/2017,285,6,3,178.58,535.74,528.6
SO43886,8/22/2017,220,6,3,20.19,60.57,36.08
SO44081,9/6/2017,223,6,3,5.19,15.57,17.12
SO44085,9/8/2017,215,6,3,20.19,60.57,36.08
SO44085,9/8/2017,270,6,3,183.94,551.82,544.46
SO44086,9/8/2017,229,6,3,28.84,86.52,95.17
SO44086,9/8/2017,235,6,3,28.84,86.52,95.17
SO44282,10/3/2017,215,6,3,20.19,60.57,36.08
SO44282,10/3/2017,229,6,3,28.84,86.52,95.17
SO44283,10/5/2017,253,6,3,178.58,535.74,528.6
SO44283,10/5/2017,262,6,3,183.94,551.82,544.46
SO44288,10/8/2017,285,6,3,178.58,535.74,528.6
SO44288,10/8/2017,212,6,3,20.19,60.57,36.08
SO44288,10/8/2017,264,6,3,183.94,551.82,544.46
SO44288,10/8/2017,272,6,3,183.94,551.82,544.46
SO44504,11/7/2017,223,6,3,5.19,15.57,17.12
SO44504,11/7/2017,270,6,3,183.94,551.82,544.46
SO44504,11/7/2017,215,6,3,20.19,60.57,36.08
SO44527,11/14/2017,218,6,3,5.7,17.1,10.19
SO44744,12/6/2017,223,6,3,5.19,15.57,17.12
SO44745,12/7/2017,218,6,3,5.7,17.1,10.19
SO44745,12/7/2017,212,6,3,20.19,60.57,36.08
SO44745,12/7/2017,229,6,3,28.84,86.52,95.17
SO44749,12/10/2017,270,6,3,183.94,551.82,544.46
SO44749,12/10/2017,232,6,3,28.84,86.52,95.17
SO44750,12/10/2017,220,6,3,20.19,60.57,36.08
SO44750,12/10/2017,212,6,3,20.19,60.57,36.08
SO44773,12/21/2017,229,6,3,28.84,86.52,95.17
SO44773,12/21/2017,235,6,3,28.84,86.52,95.17
SO45038,1/1/2018,223,6,3,5.19,15.57,17.12
SO45047,1/8/2018,212,6,3,20.19,60.57,36.08
SO45047,1/8/2018,220,6,3,20.19,60.57,36.08
SO45305,2/15/2018,220,6,3,20.19,60.57,36.08
SO45313,2/17/2018,220,6,3,20.19,60.57,36.08
SO45529,3/7/2018,220,6,3,20.19,60.57,36.08
SO45781,4/3/2018,262,6,3,183.94,551.82,544.46
SO45786,4/6/2018,215,6,3,20.19,60.57,36.08
SO45794,4/12/2018,223,6,3,5.19,15.57,17.12
SO46044,5/9/2018,270,6,3,183.94,551.82,544.46
SO46044,5/9/2018,232,6,3,28.84,86.52,95.17
SO46062,5/17/2018,229,6,3,28.84,86.52,95.17
SO46071,5/19/2018,235,6,3,28.84,86.52,95.17
SO46074,5/20/2018,253,6,3,178.58,535.74,528.6
SO46326,6/2/2018,235,6,3,28.84,86.52,95.17
SO46326,6/2/2018,212,6,3,20.19,60.57,36.08
SO46332,6/5/2018,218,6,3,5.7,17.1,10.19
SO46333,6/5/2018,262,6,3,183.94,551.82,544.46
SO46333,6/5/2018,212,6,3,20.19,60.57,36.08
SO46333,6/5/2018,229,6,3,28.84,86.52,95.17
SO46333,6/5/2018,285,6,3,178.58,535.74,528.6
SO46359,6/17/2018,215,6,3,20.19,60.57,36.08
SO46359,6/17/2018,235,6,3,28.84,86.52,95.17
SO43677,7/16/2017,232,6,3,28.84,86.52,95.17
SO43846,8/2/2017,270,6,3,183.94,551.82,544.46
SO44300,10/16/2017,223,6,3,5.19,15.57,17.12
SO44498,11/5/2017,272,6,3,183.94,551.82,544.46
SO44534,11/15/2017,218,6,3,5.7,17.1,10.19
SO44765,12/18/2017,232,6,3,28.84,86.52,95.17
SO44766,12/19/2017,218,6,3,5.7,17.1,10.19
SO45057,1/17/2018,223,6,3,5.19,15.57,17.12
SO45315,2/17/2018,218,6,3,5.7,17.1,10.19
SO46029,5/2/2018,223,6,3,5.19,15.57,17.12
SO46360,6/17/2018,215,6,3,20.19,60.57,36.08
SO46639,7/15/2018,433,6,3,324.45,973.35,900.36
SO46639,7/15/2018,327,6,3,234.9,704.7,1
SO46639,7/15/2018,224,6,3,5.19,15.57,15.69
SO46936,8/2/2018,458,6,3,44.99,134.97,92.8
SO46936,8/2/2018,271,6,3,202.33,606.99,561.47
SO46936,8/2/2018,286,6,3,183.94,551.82,510.43
SO46951,8/6/2018,407,6,3,65.6,196.8,145.64
SO46953,8/6/2018,273,6,3,202.33,606.99,561.47
SO46953,8/6/2018,454,6,3,35.99,107.97,74.24
SO46953,8/6/2018,435,6,3,324.45,973.35,900.36
SO46997,8/17/2018,422,6,3,67.54,202.62,149.94
SO47008,8/20/2018,461,6,3,53.99,161.97,111.36
SO47008,8/20/2018,462,6,3,14.13,42.39,29.14
SO47008,8/20/2018,407,6,3,65.6,196.8,145.64
SO47008,8/20/2018,445,6,3,35.99,107.97,74.24
SO47008,8/20/2018,415,6,3,198.04,594.12,439.64
SO47012,8/21/2018,466,6,3,14.13,42.39,29.14
SO47012,8/21/2018,462,6,3,14.13,42.39,29.14
SO47012,8/21/2018,422,6,3,67.54,202.62,149.94
SO47012,8/21/2018,464,6,3,14.13,42.39,29.14
SO47015,8/21/2018,419,6,3,52.65,157.95,116.88
SO47015,8/21/2018,410,6,3,36.45,109.35,80.91
SO47357,9/3/2018,213,6,3,20.19,60.57,41.63
SO47357,9/3/2018,458,6,3,44.99,134.97,92.8
SO47397,9/13/2018,230,6,3,28.84,86.52,87.24
SO47397,9/13/2018,221,6,3,20.19,60.57,41.63
SO47413,9/16/2018,421,6,3,196.33,588.99,435.85
SO47413,9/16/2018,412,6,3,180.13,540.39,399.89
SO47413,9/16/2018,213,6,3,20.19,60.57,41.63
SO47966,11/2/2018,458,6,3,44.99,134.97,92.8
SO47966,11/2/2018,224,6,3,5.19,15.57,15.69
SO47980,11/4/2018,453,6,3,35.99,107.97,74.24
SO47980,11/4/2018,457,6,3,44.99,134.97,92.8
SO47980,11/4/2018,236,6,3,28.84,86.52,87.24
SO47980,11/4/2018,459,6,3,53.99,161.97,111.36
SO47980,11/4/2018,271,6,3,202.33,606.99,561.47
SO47980,11/4/2018,422,6,3,67.54,202.62,149.94
SO47980,11/4/2018,433,6,3,324.45,973.35,900.36
SO48022,11/14/2018,412,6,3,180.13,540.39,399.89
SO48023,11/15/2018,417,6,3,324.45,973.35,900.36
SO48023,11/15/2018,265,6,3,202.33,606.99,561.47
SO48023,11/15/2018,286,6,3,183.94,551.82,510.43
SO48033,11/16/2018,236,6,3,28.84,86.52,87.24
SO48033,11/16/2018,433,6,3,324.45,973.35,900.36
SO48033,11/16/2018,461,6,3,53.99,161.97,111.36
SO48036,11/16/2018,236,6,3,28.84,86.52,87.24
SO48036,11/16/2018,464,6,3,14.13,42.39,29.14
SO48036,11/16/2018,435,6,3,324.45,973.35,900.36
SO48036,11/16/2018,460,6,3,53.99,161.97,111.36
SO48038,11/17/2018,456,6,3,44.99,134.97,92.8
SO48039,11/17/2018,468,6,3,22.79,68.37,47.01
SO48297,12/4/2018,458,6,3,44.99,134.97,92.8
SO48340,12/17/2018,411,6,3,125.42,376.26,278.42
SO48340,12/17/2018,427,6,3,209.26,627.78,557.46
SO48351,12/20/2018,456,6,3,44.99,134.97,92.8
SO48351,12/20/2018,411,6,3,125.42,376.26,278.42
SO48351,12/20/2018,221,6,3,20.19,60.57,41.63
SO48351,12/20/2018,458,6,3,44.99,134.97,92.8
SO48351,12/20/2018,419,6,3,52.65,157.95,116.88
SO48351,12/20/2018,421,6,3,196.33,588.99,435.85
SO49066,2/6/2019,221,6,3,20.19,60.57,41.63
SO49066,2/6/2019,456,6,3,44.99,134.97,92.8
SO49066,2/6/2019,213,6,3,20.19,60.57,41.63
SO49066,2/6/2019,460,6,3,53.99,161.97,111.36
SO49066,2/6/2019,462,6,3,14.13,42.39,29.14
SO49066,2/6/2019,447,6,3,15,45,30.94
SO49069,2/6/2019,448,6,3,11.99,35.97,24.74
